name,domain,website_url,careers_url,sequoia_jobs_url,sequoia_portfolio_url,linkedin_url,twitter_url,github_url,facebook_url,instagram_url,youtube_url,all_social_links,ats_platform,total_jobs,num_remote_jobs,logo_url,linkedin_logo_url,industries,markets,office_locations,stages,staff_count,email_domains,investors,founded,crunchbase_url,org_type,description,slug,id
Threeflow,watchtowerbenefits.com,https://watchtowerbenefits.com,https://jobs.sequoiacap.com/companies/threeflow-2,https://jobs.sequoiacap.com/companies/threeflow-2,https://www.sequoiacap.com/companies/threeflow-2/,https://www.linkedin.com/company/watchtowertechnologies,https://twitter.com/threeflowtech,,,,,https://www.linkedin.com/company/watchtowertechnologies | https://twitter.com/threeflowtech,,0,0,,,"Insurance, Insurtech",,"Remote, Chicago, IL, USA, Illinois Medical District, Chicago, IL, USA",other,69,,,2015,https://www.crunchbase.com/organization/watchtower,private,"Threeflow is the first benefits placement system, a new category of enterprise software that allows brokers and carriers to manage the entire placement process in one shared system. We make it easier for carriers to win business and brokers to empower employers with the details they need to make better benefits decisions. By connecting people, systems, and information, we enable easier communication, a quicker process, and better decisions making busy people more productive. Learn more (and see our open roles) at threeflow.com. Note: scams in which fraudsters impersonate legitimate businesses for personal gain are on the rise and can come in many forms. Threeflow doesn’t interview candidates via email, and job offers are only extended by the hiring manager after a thorough interview process involving phone and/or zoom interviews. Our recruiters only use @threeflow.com email addresses, and we will never ask you to provide sensitive information like your social security number or bank account details as a part of our interview process or through a pdf form. If you receive a suspicious email regarding a position or job offer with threeflow, please don’t respond. Report it as spam, and forward that email to careers@threeflow.com.",threeflow-2,3377195
Time is Ltd,timeisltd.com,https://timeisltd.com,https://jobs.sequoiacap.com/companies/time-is-ltd-2,https://jobs.sequoiacap.com/companies/time-is-ltd-2,https://www.sequoiacap.com/companies/time-is-ltd-2/,https://www.linkedin.com/company/18764152,https://twitter.com/timeisltd,,https://www.facebook.com/timeisltd,instagram.com/timeisltd,,https://www.linkedin.com/company/18764152 | https://twitter.com/timeisltd | https://www.facebook.com/timeisltd | instagram.com/timeisltd,,0,0,,,"Artificial Intelligence (AI), CRM, Human Resources, Information Technology, Machine Learning, Robotics, SaaS, Software, Software Development",,"Maida CZ, Italy, Prague, Czechia, New York, NY, USA, Union Square, New York, NY, USA",seed,11,,,2017,https://crunchbase.com/organization/time-is-ltd,private,"Time is Ltd. was founded in 2017 to improve the everyday productivity of large corporations and companies. An easy way to integrate solutions for companies that are going through the process of adopting a diverse number of cloud tools, it allows them to understand the performance data behind their productivity.  Powered by machine learning, the platform brings the data from a number of tools, such as Office 365, G Suite, and Slack, amongst others, together in one. By unlocking the hidden gems in this combined data, it reveals a company’s successful working patterns and allows organizations to operate more effectively.  Time is Ltd. is a Prague-based startup founded by serial entrepreneurs Jan Rezab and Cyril Höschl.",time-is-ltd-2,296286
Tines,tines.com,https://tines.com,https://jobs.sequoiacap.com/companies/tines-2,https://jobs.sequoiacap.com/companies/tines-2,https://www.sequoiacap.com/companies/tines-2/,https://www.linkedin.com/company/28657864,https://twitter.com/tines_io,,,,,https://www.linkedin.com/company/28657864 | https://twitter.com/tines_io,,0,0,,,"Artificial Intelligence (AI), Cyber Security, Data Integration, Enterprise Software, Security, Software, Software Development",,"Dublin, Ireland, Boston, MA, USA, Leinster, Ireland, Co. Dublin, Ireland",series_c,429,,,2018,https://crunchbase.com/organization/tines,private,"Tines is a no-code workflow automation platform tailored for security teams, allowing them to easily build, run, and monitor workflows. The platform offers a free Community Edition, enabling users to explore its features and capabilities.",tines-2,71323
Titan,titan.com,https://titan.com,https://jobs.sequoiacap.com/companies/titan-2-6c9070b5-1d58-43c9-8ceb-6cac20b0d47e,https://jobs.sequoiacap.com/companies/titan-2-6c9070b5-1d58-43c9-8ceb-6cac20b0d47e,https://www.sequoiacap.com/companies/titan-2-6c9070b5-1d58-43c9-8ceb-6cac20b0d47e/,https://www.linkedin.com/company/11249478,https://twitter.com/titanvest,,https://facebook.com/titanvest,instagram.com/titanvest,,https://www.linkedin.com/company/11249478 | https://twitter.com/titanvest | https://facebook.com/titanvest | instagram.com/titanvest,,0,0,,,"Banking, Financial Services, Fintech",,"Canal Street, New York, NY, USA, New York, NY, USA, Union Square, New York, NY, USA",series_unknown,331,,,2018,https://crunchbase.com/organization/titan,private,"Titan is a modern wealth management platform that solves urgent money problems for ambitious individuals.   Titan is backed by Andreessen Horowitz, General Catalyst, Y Combinator, BoxGroup, and other leading venture capital firms and angel investors.   Titan was established in New York, New York in 2018 by Clayton Gardner, Joe Percoco, and Max Bernardy.",titan-2-6c9070b5-1d58-43c9-8ceb-6cac20b0d47e,59967
Tonkean,tonkean.com,https://tonkean.com,https://jobs.sequoiacap.com/companies/tonkean,https://jobs.sequoiacap.com/companies/tonkean,https://www.sequoiacap.com/companies/tonkean/,https://www.linkedin.com/company/6430355,https://twitter.com/tonkean,,https://www.facebook.com/tonkean.com,,,https://www.linkedin.com/company/6430355 | https://twitter.com/tonkean | https://www.facebook.com/tonkean.com,,0,0,,,"Artificial Intelligence (AI), Information Technology, Software, Software Development",,"Jaffa, Tel Aviv-Yafo, Israel, Palo Alto, CA, USA, San Francisco, CA, USA",acquisition,68,,,2015,https://crunchbase.com/organization/tonkean,private,"Tonkean is the OS for business operations, transforming operations teams from facilitators into makers with an enterprise-grade, no-code process orchestration platform. By abstracting the technical knowledge required to automate, monitor, and manage mission-critical business processes, while still maintaining compliance and security, Tonkean enables enterprises to accelerate operational velocity at scale.",tonkean,23875
Tracebit,tracebit.com,https://tracebit.com,https://jobs.sequoiacap.com/companies/tracebit,https://jobs.sequoiacap.com/companies/tracebit,https://www.sequoiacap.com/companies/tracebit/,https://www.linkedin.com/company/98175989,https://twitter.com/tracebit_com,,,,,https://www.linkedin.com/company/98175989 | https://twitter.com/tracebit_com,,0,0,,,"Cloud Security, Cyber Security, Intrusion Detection",,"England, UK, United Kingdom, London, UK, Mile End, London, UK, Kingston Vale, London SW15, UK",series_a,19,,,2023,https://crunchbase.com/organization/tracebit,private,"The answer to Assume Breach. Most breaches aren’t detected for months. Tracebit detects them in seconds. Deploy canaries across your environment that trigger high-fidelity alerts when attackers move laterally, escalate privileges, or access credentials.",tracebit,826031
Tracxn,tracxn.com,https://tracxn.com,https://jobs.sequoiacap.com/companies/tracxn-2,https://jobs.sequoiacap.com/companies/tracxn-2,https://www.sequoiacap.com/companies/tracxn-2/,https://www.linkedin.com/company/3366835,https://twitter.com/tracxn,,https://facebook.com/tracxn,,,https://www.linkedin.com/company/3366835 | https://twitter.com/tracxn | https://facebook.com/tracxn,,0,0,,,"Analytics, Big Data, Enterprise Software, Information Services, Information Technology, Software, Venture Capital, Venture Capital and Private Equity Principals",,"Palo Alto, CA, USA, Bengaluru, Karnataka, India",series_unknown,652,,,2013,https://crunchbase.com/organization/tracxn,private,Tracxn is the research partner for Venture Capitalists and Corporate Development offices powered by the largest Startup Data platform tracking over 10M companies globally.,tracxn-2,235827
Trade Republic,traderepublic.com,https://traderepublic.com,https://jobs.sequoiacap.com/companies/trade-republic,https://jobs.sequoiacap.com/companies/trade-republic,https://www.sequoiacap.com/companies/trade-republic/,https://www.linkedin.com/company/13014668,https://twitter.com/traderepublicde,,https://facebook.com/traderepublic,instagram.com/traderepublic,,https://www.linkedin.com/company/13014668 | https://twitter.com/traderepublicde | https://facebook.com/traderepublic | instagram.com/traderepublic,,0,0,,,"Apps, Banking, Cryptocurrency, Financial Services, Fintech, Trading Platform",,"Berlin, Germany",other,913,,,2015,https://www.crunchbase.com/organization/trade-republic#section-overview,private,"Trade Republic is a mobile-only and commission-free broker that brings the opportunity to invest easily. The company works as a broker for a new generation for a more mobile, more intuitive, faster, and permanently free of commission.  Trade Republic was founded in 2015 and is based in Berlin, Germany.",trade-republic,59977
Transcend,transcend.io,https://transcend.io,https://jobs.sequoiacap.com/companies/transcend,https://jobs.sequoiacap.com/companies/transcend,https://www.sequoiacap.com/companies/transcend/,,,,,,,,,0,0,,,,,"Outpost Estates, Los Angeles, CA, USA, Walnut, CA, USA, San Francisco, CA, USA",series_b,,,,,,,"Transcend is the only autonomous “Can I use this data” platform that powers every data decision to scale customer growth. Fortune 500 companies and emerging category leaders leverage Transcend to encode complete data use permissions directly into the enterprise systems that process customer data, delivering a real-time source of truth for consent, preferences, and business rules. The result is superior data quality, ethical use that protects the brand, and audit-ready compliance at scale. With Transcend, companies can unlock revenue from AI, personalization, and other first-party data initiatives with confidence. Founded in 2017 by Ben Brook (CEO) and Mike Farrell (CTO), Transcend is headquartered in the San Francisco Bay Area. The company has been recognized as a Leader in IDC’s MarketScape for Worldwide Data Privacy Compliance Software and twice named to the Deloitte Technology Fast 500™.   Learn more at transcend.io.",transcend,14620
Transit,transitapp.com,https://transitapp.com,https://jobs.sequoiacap.com/companies/transit-2-fed8cc9d-4979-4e99-924b-d22f7453a69e,https://jobs.sequoiacap.com/companies/transit-2-fed8cc9d-4979-4e99-924b-d22f7453a69e,https://www.sequoiacap.com/companies/transit-2-fed8cc9d-4979-4e99-924b-d22f7453a69e/,https://www.linkedin.com/company/5087708,https://twitter.com/transitapp,,https://www.facebook.com/transitapp,,,https://www.linkedin.com/company/5087708 | https://twitter.com/transitapp | https://www.facebook.com/transitapp,,0,0,,,"Last Mile Transportation, Mobile, Navigation, Public Transportation, Software Development, Transportation, Travel, iOS",,"Montreal, QC, Canada, Montréal-Nord, Montreal, QC, Canada, Montréal, QC, Canada",series_b,945,,,2013,https://crunchbase.com/organization/transit,private,"Transit is a mobile app intended to help its users navigate their cities. Transit simplifies local travel in 125 cities worldwide. Upon launch, the bright, intuitive interface shows all nearby transportation options and departures. Users can plan trips, set reminders, and get notifications about disruptions. Plus, Transit also integrates other sustainable transport modes—bike sharing, car sharing, and UBER—so users can determine the best way to get from A to B. With millions of active users in the US and Canada, Transit has emerged as the leading urban transit app in North America.  The company is based in Montreal, Quebec.",transit-2-fed8cc9d-4979-4e99-924b-d22f7453a69e,9743
Travelstop,travelstop.com,https://travelstop.com,https://jobs.sequoiacap.com/companies/travelstop,https://jobs.sequoiacap.com/companies/travelstop,https://www.sequoiacap.com/companies/travelstop/,https://www.linkedin.com/company/13652193,https://twitter.com/travelstophq,,https://www.facebook.com/travelstophq/,,,https://www.linkedin.com/company/13652193 | https://twitter.com/travelstophq | https://www.facebook.com/travelstophq/,,0,0,,,,,Singapore,seed,20,,,2018,https://crunchbase.com/organization/travelstop,private,"Travelstop (now WegoPro as part of Wego.com) is a revolutionary platform aimed at modernizing and simplifying business travel. Travelstop makes it super easy to manage your business trips, automate your expense reporting, and provide meaningful insights to business owners.  Headquartered in Singapore, Travelstop is founded by a team that brings a wealth of experience from companies including Yahoo!, Expedia, and HomeAway. Travelstop is now part of the Wego group of companies.",travelstop,904761
Trifacta,trifacta.com,https://trifacta.com,https://jobs.sequoiacap.com/companies/trifacta-com,https://jobs.sequoiacap.com/companies/trifacta-com,https://www.sequoiacap.com/companies/trifacta-com/,https://www.linkedin.com/company/2813303,https://twitter.com/trifacta,,https://www.facebook.com/trifacta,,,https://www.linkedin.com/company/2813303 | https://twitter.com/trifacta | https://www.facebook.com/trifacta,,0,0,,,"Analytics, Artificial Intelligence (AI), Big Data, Data Management, Information Technology, Machine Learning, SaaS, Software, Software Development",,"San Francisco, CA, USA, Boston, MA, USA, Bengaluru, Karnataka, India, Berlin, Germany",acquisition,40,,,2012,https://crunchbase.com/organization/trifacta,private,"Trifacta delivers an intelligent, collaborative, visual data engineering cloud platform to transform data, ensure quality, and automate data pipelines, enabling consumable data at any scale. With universal data connectivity, Trifacta provides flexibility to connect to any data from any source for any application. Using an AI-assisted, self-service approach, Trifacta users can collaborate to evaluate, correct, and validate data quality, accelerate data transformation, and automate robust data pipelines. Trifacta’s open cloud platform drives increased business value through informed decisions.  Around the globe, tens of thousands of users at more than 10,000 companies, including leading brands like Deutsche Börse, Google, Kaiser Permanente, New York Life, and PepsiCo, are unlocking the potential of their data with Trifacta’s market-leading data engineering cloud platform.",trifacta-com,18744
Trinkerr,trinkerr.com,https://trinkerr.com,https://jobs.sequoiacap.com/companies/trinkerr-2,https://jobs.sequoiacap.com/companies/trinkerr-2,https://www.sequoiacap.com/companies/trinkerr-2/,https://www.linkedin.com/company/73821388,https://twitter.com/trinkerr_in,,https://m.facebook.com/trinkerr.In,,,https://www.linkedin.com/company/73821388 | https://twitter.com/trinkerr_in | https://m.facebook.com/trinkerr.In,,0,0,,,Trading Platform,,"Bengaluru, Karnataka, India, Bangalore Urban, Karnataka, India, Karnataka, India",series_a,42,,,2021,https://crunchbase.com/organization/trinkerr,private,Trinkerr is a Social Trading Platform. Trinkerr helps users to follow real-time investors' portfolios and replicate them in a single click.,trinkerr-2,496494
True Anomaly,trueanomaly.space,https://trueanomaly.space,https://jobs.sequoiacap.com/companies/true-anomaly,https://jobs.sequoiacap.com/companies/true-anomaly,https://www.sequoiacap.com/companies/true-anomaly/,https://www.linkedin.com/company/orbital-warfare,https://twitter.com/The_TrueAnomaly,,,,,https://www.linkedin.com/company/orbital-warfare | https://twitter.com/The_TrueAnomaly,,0,0,,,"Aerospace, Artificial Intelligence (AI), Defense and Space Manufacturing, Manufacturing, Military, National Security",,"Centennial, CO, USA, Denver, CO, USA",series_d,165,,,2022,https://crunchbase.com/organization/true-anomaly,private,"True Anomaly develops space security technologies, including spacecraft, software platforms, and mission systems for orbital operations. The company builds satellites and autonomous systems that support monitoring, maneuvering, and coordination in space environments. Its offerings include simulation tools and mission planning software that help operators model scenarios and manage on-orbit activities. The organization also provides hardware and integrated systems that enable responsive deployment and control of space assets. Its work focuses on supporting government and commercial missions that require situational awareness and operational capabilities beyond Earth.",true-anomaly,83750
Truemeds India,truemeds.in,https://truemeds.in,https://jobs.sequoiacap.com/companies/truemeds-india-2,https://jobs.sequoiacap.com/companies/truemeds-india-2,https://www.sequoiacap.com/companies/truemeds-india-2/,https://www.linkedin.com/company/14614643,https://twitter.com/truemedsindia,,https://facebook.com/truemedsindia,,,https://www.linkedin.com/company/14614643 | https://twitter.com/truemedsindia | https://facebook.com/truemedsindia,,0,0,,,"Health Care, Medical, Pharmaceutical, Pharmaceutical Manufacturing, Telehealth",,"Maharashtra, India, Mumbai, Maharashtra, India",series_c,773,,,2019,https://crunchbase.com/organization/truemeds,private,"Truemeds is a telehealth platform that makes healthcare accessible to every patient. It advises patients about substitute medicines offered by reputed pharmaceutical companies and recommends appropriate value medicines to customers with precise scientific matching and outcome history. Co-founded in 2019 by Akshat Nayyar and Kunal Wani, the company is headquartered in Mumbai, Maharashtra.",truemeds-india-2,509067
TRUORA,truora.com,https://truora.com,https://jobs.sequoiacap.com/companies/truora,https://jobs.sequoiacap.com/companies/truora,https://www.sequoiacap.com/companies/truora/,https://www.linkedin.com/company/33218719,https://twitter.com/truora,,https://facebook.com/truora/,instagram.com/truoralatam,,https://www.linkedin.com/company/33218719 | https://twitter.com/truora | https://facebook.com/truora/ | instagram.com/truoralatam,,0,0,,,"Cyber Security, Fintech, Fraud Detection, IT Services and IT Consulting, Identity Management, Risk Management, SaaS",,"Cali, Valle del Cauca, Colombia, San Francisco, CA, USA",series_a,191,,,2018,https://crunchbase.com/organization/truora,private,"Truora provides identity verification and fraud prevention tools that help businesses validate users and reduce risk in digital interactions. Its platform offers services such as background checks, identity authentication, and phone number verification to support secure onboarding and transactions.",truora,231575
TrustArc,trustarc.com,https://trustarc.com,https://jobs.sequoiacap.com/companies/trustarc-2,https://jobs.sequoiacap.com/companies/trustarc-2,https://www.sequoiacap.com/companies/trustarc-2/,https://www.linkedin.com/company/21121,https://twitter.com/trustarc,,https://facebook.com/trustarc,,,https://www.linkedin.com/company/21121 | https://twitter.com/trustarc | https://facebook.com/trustarc,,0,0,,,"Information Technology, Privacy, Risk Management, Security, Software, Software Development",,"Cologne, Germany, Walnut Creek, CA, USA, San Francisco, CA, USA, The Hague, Netherlands, Lyon, France, Toronto, ON, Canada, London, UK",acquisition,328,,,1997,https://crunchbase.com/organization/truste,private,"TrustArc specializes in privacy compliance and data protection. They focus on building and maturing privacy programs and enabling continuous compliance, information governance, and data security. Their solutions include customer consent, preference, privacy strategy and operations, privacy insights, and managed services.",trustarc-2,206310
Turbine,turbine.ai,https://turbine.ai,https://jobs.sequoiacap.com/companies/turbine,https://jobs.sequoiacap.com/companies/turbine,https://www.sequoiacap.com/companies/turbine/,https://www.linkedin.com/company/turbine-ai,https://twitter.com/turbine_ai,,https://facebook.com/turbineai,,,https://www.linkedin.com/company/turbine-ai | https://twitter.com/turbine_ai | https://facebook.com/turbineai,,0,0,,,"Artificial Intelligence (AI), Biopharma, Biotechnology, Biotechnology Research",,"Budapest, Hungary, Mile End, London, UK",series_b,99,,,2015,https://crunchbase.com/organization/turbine-2,private,"Turbine builds a platform to understand the inner mechanisms of cancer, enabling the discovery of novel protein targets, precision biomarkers, and better translation to patients. Turbine uses its proprietary Simulated Cell technology in combination with Artificial Intelligence to build a faster and deeper biological understanding of therapeutic targets or indications, untangling the complexity of cancer.",turbine,70336
Tweed,paytweed.com,https://paytweed.com,https://jobs.sequoiacap.com/companies/tweed-2,https://jobs.sequoiacap.com/companies/tweed-2,https://www.sequoiacap.com/companies/tweed-2/,https://www.linkedin.com/company/corsafinance,,,,,,https://www.linkedin.com/company/corsafinance,,0,0,,,"Blockchain, Compliance, Cyber Security, Developer Tools, Finance, Financial Services, Infrastructure, Risk Management, Software Development",,"Tel Aviv District, Israel, Tel Aviv-Yafo, Israel, Ezor Tel Aviv, Israel, New York, USA, New York, NY, USA, Union Square, New York, NY, USA",seed,16,,,2022,https://crunchbase.com/organization/tweed-payments,private,"Turn siloed compliance and risk data into intelligent, automated operations that unlock scale for your business.",tweed-2,284636
UiPath,uipath.com,https://uipath.com,https://jobs.sequoiacap.com/companies/uipath,https://jobs.sequoiacap.com/companies/uipath,https://www.sequoiacap.com/companies/uipath/,https://www.linkedin.com/company/1523656,https://twitter.com/uipath,,https://www.facebook.com/uipat,instagram.com/uipathglobal,,https://www.linkedin.com/company/1523656 | https://twitter.com/uipath | https://www.facebook.com/uipat | instagram.com/uipathglobal,,0,0,,,"Agentic AI, Artificial Intelligence (AI), Business Intelligence, Business Process Automation (BPA), Developer Tools, Machine Learning, Software Development, Technology",,"Chennai, Tamil Nadu, India, Brussels, Belgium, Istanbul, İstanbul, Turkey, Melbourne, KY, USA, Paris, France, Nagoya, Aichi Prefecture, Japan, Fukuoka, Japan, Ra'anana, Israel, Bucharest, Romania, Miami, FL, USA, hong kong, Singapore, Milan, Italy, Oslo, Norway, Zürich, Switzerland, Seoul, South Korea, New York, NY, USA, Lviv, Lviv Oblast, Ukraine,, Denver, CO, USA, Cluj-Napoca, Romania, Toyota, Aichi Prefecture, Japan, Toronto, ON, Canada, Gurugram, Haryana, India, Hyderabad, Telangana, India, London, UK, Munich, Germany, Canal Street, New York, NY, USA, Chaoyang, Liaoning, Liaoning, China, Eindhoven, Netherlands, Amsterdam, Netherlands, Osaka, Japan, Bengaluru, Karnataka, India, 148 40 Segersäng, Sweden, Austin, TX, USA, Reston, VA, USA, Mumbai, Maharashtra, India, Dubai - United Arab Emirates, Espoo, Finland, Tokyo, Japan, Madrid, Spain, Warsaw, Poland, 2900 Hellerup, Denmark, Atzgersdorf, 1230 Vienna, Austria, Union Square, New York, NY, USA, barton act 2600, australia, Bellevue, WA, USA, Dallas, TX, USA",ipo,3868,,,2005,https://crunchbase.com/organization/uipath,public,"UiPath designs and develops robotic process automation software. The platform offers foolproof development tools, automation of intricate processes, enhanced control, cloud and on-premise deployment, robust governance, and multiple robots on a single virtual machine. It is a company that specializes in the creation of intelligent business processes and robotic software.",uipath,12602
Uni Cards ,uni.cards,https://uni.cards,https://jobs.sequoiacap.com/companies/uni-cards-2,https://jobs.sequoiacap.com/companies/uni-cards-2,https://www.sequoiacap.com/companies/uni-cards-2/,https://www.linkedin.com/company/69334296,https://twitter.com/cards_uni,,https://facebook.com/uni-cards-104179288358904,instagram.com/uni_cards,,https://www.linkedin.com/company/69334296 | https://twitter.com/cards_uni | https://facebook.com/uni-cards-104179288358904 | instagram.com/uni_cards,,0,0,,,"Credit Cards, Financial Services, Fintech",,"Bengaluru, Karnataka, India, Bangalore Urban, Karnataka, India",other,76,,,2020,https://crunchbase.com/organization/uni-1c75,private,"A smart way to get a Visa card within minutes. With Uni, pay flexibly in 3 parts over 3 months for no extra costs. Apply now and get the digital card on the Uni app. We’re currently lifetime free for early users.  Uni Cards was established in October 2020 by Nitin Gupta in Bangalore, Karnataka.",uni-cards-2,85256
Uniqode (Formerly Beaconstac),uniqode.com,https://uniqode.com,https://jobs.sequoiacap.com/companies/uniqode-formerly-beaconstac-2-c96e5c0c-3225-410a-9009-d21a8d6fd412,https://jobs.sequoiacap.com/companies/uniqode-formerly-beaconstac-2-c96e5c0c-3225-410a-9009-d21a8d6fd412,https://www.sequoiacap.com/companies/uniqode-formerly-beaconstac-2-c96e5c0c-3225-410a-9009-d21a8d6fd412/,https://www.linkedin.com/company/beaconstac-hq,https://twitter.com/beaconstac,,https://www.facebook.com/beaconstac,https://www.instagram.com/beaconstac/,,https://www.linkedin.com/company/beaconstac-hq | https://twitter.com/beaconstac | https://www.facebook.com/beaconstac | https://www.instagram.com/beaconstac/,,0,0,,,"Marketing, Mobile, QR Codes, SaaS",,"Canal Street, New York, NY, USA, New York, NY, USA, Union Square, New York, NY, USA",series_a,111,,,2009,https://crunchbase.com/organization/mobstac,private,"Uniqode (formerly known as Beaconstac) is a QR Code generator platform that is focused on enhancing operational efficiency, elevating customer engagement, assessing the ROI of physical marketing channels, and reducing marketing costs. Uniqode boasts a user base exceeding 50,000 businesses across various sectors, such as consumer goods, hospitality, retail, and real estate, from diverse global enterprises and small businesses relying on it for their QR Code requirements.",uniqode-formerly-beaconstac-2-c96e5c0c-3225-410a-9009-d21a8d6fd412,1871641
Unit,unit.co,https://unit.co,https://jobs.sequoiacap.com/companies/unit-2,https://jobs.sequoiacap.com/companies/unit-2,https://www.sequoiacap.com/companies/unit-2/,https://www.linkedin.com/company/20401117,https://twitter.com/unit_co_,,,https://www.instagram.com/lifeatunit/,,https://www.linkedin.com/company/20401117 | https://twitter.com/unit_co_ | https://www.instagram.com/lifeatunit/,,0,0,,,"Banking, Finance, Financial Services, Fintech",,"Tel Aviv-Yafo, Israel, San Francisco, CA, USA, New York, NY, USA, Union Square, New York, NY, USA",series_c,178,,,2019,https://crunchbase.com/organization/unit,private,"Unit is the market leader in embedded finance. We offer ready-to-launch solutions — embedded capital, banking, and bill pay — that help tech companies grow their revenue, delight customers, and win their markets.",unit-2,29996
unitQ,unitq.com,https://unitq.com,https://jobs.sequoiacap.com/companies/unitq,https://jobs.sequoiacap.com/companies/unitq,https://www.sequoiacap.com/companies/unitq/,https://www.linkedin.com/company/18583996,https://twitter.com/unitqsoftware,,https://facebook.com/unitqsoftware,,,https://www.linkedin.com/company/18583996 | https://twitter.com/unitqsoftware | https://facebook.com/unitqsoftware,,0,0,,,"Analytics, Artificial Intelligence (AI), Machine Learning, Quality Assurance, SaaS, Software, Software Development",,"Hamburg, Germany, San Mateo, CA, USA, San Francisco, CA, USA, Burlingame, CA, USA",series_unknown,50,,,2018,https://crunchbase.com/organization/unitq,private,"UnitQ is an AI-enabled product quality monitoring platform that empowers companies to take a data-driven approach to product quality so they can fix the right quality issues faster. The company's customer feedback platform empowers users to identify quality issues simultaneously with their customers, pinpoint the impact of product launches, releases, or ongoing features generating the most bugs or support tickets, and delve deep into issue origins across various sources, platforms, devices, customer segments, and beyond.",unitq,28138
Unmannd Autonomy,unmannd.com,https://unmannd.com,https://jobs.sequoiacap.com/companies/unmannd-autonomy,https://jobs.sequoiacap.com/companies/unmannd-autonomy,https://www.sequoiacap.com/companies/unmannd-autonomy/,https://www.linkedin.com/company/105645021,,,,,,https://www.linkedin.com/company/105645021,,0,0,,,"Aerospace, Air Transportation, Drones, Manufacturing",,"Bengaluru, Karnataka, India",pre_seed,8,,,2025,https://crunchbase.com/organization/unmannd,private,"Founded in February 2025 by Yeshwanth Reddy and Hemaditya Prasad, Unmannd is developing systems for the future of Defence logistics and aerial security. Its first product, Titan, is a heavy-duty drone designed to carry and deliver supplies.",unmannd-autonomy,4609169
Unreal Foods,unrealfoods.in,https://unrealfoods.in,https://jobs.sequoiacap.com/companies/unreal-foods,https://jobs.sequoiacap.com/companies/unreal-foods,https://www.sequoiacap.com/companies/unreal-foods/,https://www.linkedin.com/company/109002898,,,,,,https://www.linkedin.com/company/109002898,,0,0,,,Food,,"Bengaluru, Karnataka, India",other,6,,,2025,,private,"Unreal Foods identifies breakout food & beverage concepts around the world and brings them to India with operational excellence, cultural sensitivity, and a strong creator-led growth engine.",unreal-foods,4014905
Uppercase,uppercase.co.in,https://uppercase.co.in,https://jobs.sequoiacap.com/companies/uppercase-2,https://jobs.sequoiacap.com/companies/uppercase-2,https://www.sequoiacap.com/companies/uppercase-2/,https://www.linkedin.com/company/79531488,,,https://facebook.com/uppercase.ecobags,,,https://www.linkedin.com/company/79531488 | https://facebook.com/uppercase.ecobags,,0,0,,,"Consumer Goods, Direct Sales, E-Commerce, Manufacturing",,"Mumbai, Maharashtra, India","series_unknown, other",77,,,2021,https://crunchbase.com/organization/acefour-accessories,private,"Uppercase operates as a D2C travel accessories company that offers sustainable products. Its products are made using a curated material library, fresh color schemes, innovative branding details, and custom-developed hardware with recycled plastic bottles and environmentally sensitive packaging material.",uppercase-2,1734125
Urban Company,urbancompany.com,https://urbancompany.com,https://jobs.sequoiacap.com/companies/urban-company-2-1b07cc2a-6c2f-410c-971e-1e150726b8e5,https://jobs.sequoiacap.com/companies/urban-company-2-1b07cc2a-6c2f-410c-971e-1e150726b8e5,https://www.sequoiacap.com/companies/urban-company-2-1b07cc2a-6c2f-410c-971e-1e150726b8e5/,https://www.linkedin.com/company/31274049,https://twitter.com/urbancompany_UC,,https://facebook.com/urbancompany,instagram.com/urbancompany,,https://www.linkedin.com/company/31274049 | https://twitter.com/urbancompany_UC | https://facebook.com/urbancompany | instagram.com/urbancompany,,0,0,,,"Apps, Home Services, Housekeeping Service, Marketplace, Service Industry, Technology",,"Kolkata, West Bengal, India, Chennai, Tamil Nadu, India, Chandigarh, India, Madhapur, Odisha5, India, Madhapur, Telangana0, India, Gurugram, Haryana, India, Hyderabad, Telangana, India, Pune, Maharashtra, India, South Melbourne VIC 3205, Australia, Gurgaon, Haryana, India, Redfern NSW 2016, Australia, Jaipur, Rajasthan, India, Noida, Uttar Pradesh, India, Bengaluru, Karnataka, India, Ludhiana, Punjab, India, Mumbai, Maharashtra, India, Dubai - United Arab Emirates, Vadodara, Gujarat, India, Singapore, New Delhi, Delhi, India, Ahmedabad, Gujarat, India, Thane, Maharashtra, India",other,2111,,,2014,https://crunchbase.com/organization/urbanclap,public,"Urban provides a marketplace for freelance labor. It offers a variety of home services to consumers, including beauty treatments, haircuts, deep cleaning, plumbing, carpentry, and appliance repairs. The platform helps customers book reliable home services, and it aims to help millions of service professionals across the world deliver services at home. The company partners with tens of thousands of service professionals, helping them with training, credit, product procurement, insurance, and technology.",urban-company-2-1b07cc2a-6c2f-410c-971e-1e150726b8e5,904763
